id,nombre,precio
b83b07f9-1291-4d12-be08-6e1623be3111,Wine - Gato Negro Cabernet,1389
7c145428-5867-49dd-b5b4-cdf957677fe7,Veal - Provimi Inside,2256
a9926970-bdc7-489c-b8a3-1fee380ae657,Gelatine Powder,738
0f6c33cb-44fd-46fe-9625-a8b163e09558,Truffle Cups - White Paper,3022
3c002b66-2bd3-4f26-afa3-832fecf1dcd9,Puree - Mango,317
7ee896c8-9978-403f-8e35-42458026634c,"Pasta - Gnocchi, Potato",137
9aea732a-2d1d-448d-ae49-0aca047f2046,"Beans - Kidney, Canned",516
b99e8ec6-e387-4f22-8926-995bd1a6cf5e,Spice - Pepper Portions,1616
e24f97b2-3e87-41ed-a642-86675decd696,Mountain Dew,290
78e39ff1-796b-4a49-93c5-c9f912cbc3e9,Cookies - Assorted,1552
3f5f260f-45a7-4662-8b71-a831a4c03764,"Wine - White, Chardonnay",523
eb884fde-0fca-4bdc-885a-d24dd3b3a7e8,Mahi Mahi,2383
bd18acc7-c81b-4782-a557-b7e871a11f65,Tea - Grapefruit Green Tea,821
c3302287-88be-4fd7-9999-74b5d07d5102,Pears - Bartlett,844
35716a69-8094-4f75-8387-92fbcabb339b,Butter Sweet,111
82ec4785-d414-4734-ba3e-d96be45a88b1,"Ecolab - Orange Frc, Cleaner",1483
53e5cdfa-2762-4dfa-9c2f-5d40003fade6,"Beer - Alexander Kieths, Pale Ale",190
cdb0fb9f-1aea-4acd-8b39-106057dd5dc3,"Nut - Pistachio, Shelled",608
d3a52d7d-0e79-46ef-a9ab-d55e6fa22707,Veal - Slab Bacon,103
1f05d563-bdf3-4723-97cd-b1085ea3910e,Onions - Vidalia,264
396328de-30a9-486d-b152-990c4a231107,"Pork - Loin, Bone - In",424
bc1ec804-cffe-40dd-b8e6-08a2c1d88fae,Tomato - Plum With Basil,571
33e8067d-ea11-44c9-a58f-1d84723285f1,Beef - Diced,797
bec1d7f9-571c-4616-ac26-2c6fad83f7d7,"Soup - Beef Conomme, Dry",20
272bf0f1-f058-4ed4-9e6a-d9510da5be39,Beef - Top Butt Aaa,466
02b66680-2871-42c3-b7ca-ff0d3fb34c6c,Water - Tonic,7203
49406371-87ad-4bd2-b162-84d273bee455,V8 - Tropical Blend,223
4fb57442-e7b9-4d93-babe-8b801f29b6fa,Milk - Chocolate 500ml,615
3ca9008d-bbb0-4597-b7b8-d68cb70afe12,Oven Mitt - 13 Inch,787
1762a8eb-967b-490c-bf92-94339e5fdf2e,Avocado,357
f3849dad-ef0f-4f72-a17a-57b31390c74d,Longos - Assorted Sandwich,17975
85db4e94-5fa0-47ef-b010-119d56ecf6cd,Steam Pan - Half Size Deep,124
85607514-6d40-4bc7-a035-40f2d7be245e,Cheese - Gouda,415
6e4c01e3-6b23-4f38-8284-0a5ced7e617c,"Quail - Eggs, Fresh",235
4c53f536-3b9c-49ba-807a-d3f407efc0c5,"Wine - Red, Mosaic Zweigelt",253
6b0092f8-4417-4b8e-8285-5fe3da2a4458,Wine - Alsace Gewurztraminer,2416
3cf3f450-0b85-4dc4-954e-a8e3178ea713,Chives - Fresh,802
10c13c72-4a01-49ae-bfe7-9ff7befcb94b,Fondant - Icing,12463
e20b0ce2-c522-47f1-83cc-8912986c9185,Food Colouring - Red,1667
00fa1bc9-f721-4e41-8489-1cbdb84bfe59,Lid - 16 Oz And 32 Oz,398
d773127b-4501-4a88-b3bc-a2ec71ddbbef,Soup Campbells,798
fb0eded0-b932-4f6a-86b5-2218204e1b89,Salmon - Sockeye Raw,826
19dbf082-47c8-4e7e-bb6d-4157056d67d0,Muffin Orange Individual,2460
fc1b307a-0af6-445e-8473-0f570a87704e,Oxtail - Cut,725
38fc0b0c-4b08-41a6-939d-06ad42a70f46,Calvados - Boulard,381
4ce0ac38-bd9e-40d6-84cc-9d95274178e1,English Muffin,1022
fc422a0f-7a7e-40a6-a163-85c2b09124c5,Mayonnaise,1440
f9f1cc8c-b097-40d7-8a1e-db86b906d759,"Zucchini - Mini, Green",1019
3e55ca67-34cf-458d-942a-018c9690bd38,Temperature Recording Station,3575
f732f995-3771-4250-ab1a-625e4e38ae8b,Potatoes - Mini Red,399
11c50030-34f4-4f84-b631-d0284116c5fa,Lid Tray - 16in Dome,1235
e67e17a6-3f45-4f3a-a2ba-f1d9a458edd0,Dried Figs,2548
4acc5013-eab5-4da0-8288-f9377359fd0e,Nantucket Cranberry Juice,87
4efdb715-f87f-4931-984c-218db14f3132,"Lettuce - Romaine, Heart",134
ba58e753-8093-4074-922f-3db3ef6f9aa6,"Cake Circle, Paprus",1491
96d49b1e-5481-45f8-96f0-b876b3bfcb3b,Pectin,34
454e314a-98d3-4832-a287-7cfab0eca8e3,Miso - Soy Bean Paste,360
185afe08-7a79-4ec1-b845-7035f5996ef8,Pop - Club Soda Can,34343
f82e57e1-21d7-4874-8e65-2ae009233a28,"Lid - Translucent, 3.5 And 6 Oz",160
983ad8c9-cfda-4594-b788-20382dfab36d,Nantucket - Pomegranate Pear,314
e5e71b11-c085-46f1-8775-98a803e23df8,Clams - Bay,108
8a9b098b-1808-41f8-960c-7f41ca86d878,Anchovy Fillets,377
f7f46d68-90f9-4989-840a-cb16443beb86,"Tart Shells - Savory, 2",5539
109c5cd3-c7cc-4782-b282-b8c0982ddc75,Potatoes - Parissienne,645
679b9ef1-ea9d-4b51-b4f8-9761027948b7,"Wine - White, Ej",466
ea235e31-25e3-48d5-a9b3-1fc2e41bcb4c,Pepper Squash,338
b5eddd03-4b9e-4356-8e17-1d9229f4d7e9,Red Pepper Paste,3609
b3df12fe-0a3b-467f-88c7-3aefc4ebd996,Spinach - Frozen,539
2efccd52-5fac-4d46-8282-6190bb176ea8,"Nut - Pecan, Pieces",497
6f131445-9a62-47a5-8da4-24ded5dc8353,"Beef - Bones, Cut - Up",573
fb5e7feb-83f2-4822-bc82-9b2232ebcf8d,Soup V8 Roasted Red Pepper,965
93afd4f4-51f8-4f27-95c6-90d1a136cada,"Jam - Marmalade, Orange",623
c297eb2e-db6c-4758-be8b-b6c8b8987c09,Amarula Cream,325
8457e310-e4c3-4367-a820-b954041f95bd,Sprouts - Corn,325
9528f4ec-3c35-44de-8fe0-08b32930d7df,Dates,661
7897a959-e010-4c50-9dc5-d32d75d1636d,Pepper - Chili Powder,674
67397298-0961-4c70-8f14-522de7363769,Wine - Pinot Noir Stoneleigh,1572
90e3934d-9630-4acd-875b-5df3d0b514c5,V8 Pet,115
220b9e1a-ff2d-4352-b3c0-58c91100ce93,Island Oasis - Ice Cream Mix,731
07cc7ee0-4758-4be0-9e77-78ed168a679d,Lamb Tenderloin Nz Fr,102
30589e81-d580-43ef-9e95-177b435822b2,Jolt Cola - Electric Blue,925
34a2bb23-e3e1-4ae4-ad87-3d554ef44d9d,Glass Clear 7 Oz Xl,483
9e409140-e08d-4966-a9ed-828560ca9e56,Fudge - Chocolate Fudge,1566
a7c21bcf-cf50-4df8-abf1-d20ef410dd8f,Soup - Campbells Chicken,55
3b756c8e-503d-4428-8345-12ba56ba5988,Macaroons - Two Bite Choc,1199
84de6890-7c24-43b5-b38a-f1c62aa4c6e1,Turkey - Oven Roast Breast,2579
f2d48c4f-5540-467d-a678-3316be208a1d,General Purpose Trigger,509
0a6581f3-2a14-4642-889d-3edae96af77f,Bread - Raisin Walnut Oval,3631
6ac0be84-236f-406b-b728-3b085c944f59,"Pasta - Penne, Lisce, Dry",94
8d55829b-3592-44ed-988a-f7bae13ef422,Muffin Batt - Ban Dream Zero,1861
dcb7d965-3257-48c3-afce-cf1f9d149496,"Shrimp - 16/20, Iqf, Shell On",245
61825a7c-95dc-439f-9ca7-9500f5fb2f13,Sugar - Monocystal / Rock,84
5c59822a-cbfd-444a-9c64-2a43e10b6e75,Cake - Mini Cheesecake,963
518c5b42-87e2-4636-994d-0b15647732d8,Wine - Alsace Gewurztraminer,307
e4d0d1db-15dc-4b54-a057-f8f0f511c807,Truffle Cups - White Paper,48
6e1dc1d8-acd6-47dd-b094-0ce893e80aeb,"Tart Shells - Sweet, 4",117
8d7170cb-d83d-4a2f-9dd2-7081fb5417dd,Shrimp - 100 / 200 Cold Water,558
063b0e0c-d68f-43cb-a7fd-c7656b46af57,"Rosemary - Primerba, Paste",1174
249b55a2-e16d-4b86-9510-b03b2a87f8c8,Arrowroot,521
f2dee2b9-989f-4a0f-9d85-aa2617f461c0,Cheese - St. Andre,2120
35530b80-a28f-4fd3-a556-2504321706b5,Wine - Balbach Riverside,1412
41b9448f-c2c3-44df-98b0-ba28bcec3723,Sauce - Hp,895
7cf0b35a-86f6-4517-b09f-cbabbffb9f2b,"Beans - Black Bean, Canned",238
fdb508ee-ce8b-4d83-b41d-8d21f5c80296,Vinegar - Tarragon,1202
31f37c8b-e159-4f8b-aae2-23ef8c6f16dd,Cups 10oz Trans,4600
841288a9-fd59-454d-8ad6-649a5d864a13,Wine - Sawmill Creek Autumn,345
8875dcba-5e01-439a-955a-ac624f4eb64b,Turnip - White,351
8e859146-98d5-4266-b539-761e68ec779c,Cake Slab,257
686d272c-429a-4ec9-bda4-76b9728d9d4f,Vanilla Beans,211
b9dee92e-2b70-456e-9b4c-ee1647d9fad9,Pastry - Lemon Danish - Mini,165
efd36875-39cd-4ef7-9bc3-9770cf516dff,Food Colouring - Blue,439
02eddc89-4e44-47ee-8693-3e4c67ce3ee0,"Chicken - Breast, 5 - 7 Oz",781
7143da88-fcde-4f6b-9a7d-e45c9316f2fb,Banana - Green,511
b1f966f9-6fee-4d25-ba09-3dbac2904b75,Tomatoes - Roma,887
efd1566e-f3f0-4995-a724-fa92aefd3d5b,Coconut Milk - Unsweetened,326
ead53fa9-cde6-474a-9791-baab0e4f08c1,Butter Sweet,436
aae62591-41ee-4dc4-a53f-00b5c46a9eb6,Cherries - Fresh,478
50b6d5d0-2de3-45bf-b788-3a220bda5ca8,Wine - Magnotta - Belpaese,574
8e858cbe-614b-41df-9930-dc486a04fc16,Table Cloth 62x114 Colour,787
1e72703a-2d78-4695-b7ff-0ddc9d258be5,Table Cloth 120 Round White,434
b9171e9a-6c90-40ed-b07b-dbb7f29e38b6,Nut - Macadamia,601
0e438073-3206-4ef5-a9e1-e93218edb4c5,Kumquat,364
4a2d7d17-e76a-4303-810b-c74881367e14,Muffin Mix - Blueberry,562
b5ebe3e2-e9b5-4e18-bf73-3c3010b5c9c4,Cheese - Wine,20
b0c98305-6603-48e4-8593-045c7f79e24b,Magnotta - Bel Paese White,252
34623817-2fd1-4f86-aea6-3e44aa4b8afc,Filling - Mince Meat,4089
7b5a0234-f149-4fd6-92c7-1088c34f85e3,Icecream - Dstk Super Cone,5122
0dcf8246-bf9f-4283-9d82-f020668dcf2e,Napkin - Beverage 1 Ply,290
47c43620-f22c-4b23-ae4e-be8d33d602f2,Compound - Strawberry,501
6e9fd473-ca9a-456e-8887-5521ba86461a,Triple Sec - Mcguinness,127
c8daf1b8-0aa8-4281-9823-67589932417c,"Stock - Beef, White",272
e71d1748-a87d-43f5-89a1-923bcc46e2db,"Yogurt - Banana, 175 Gr",1555
9a284f06-4d23-40ea-914c-7a4294d92f74,"Veal - Brisket, Provimi,bnls",614
fcd1f707-03ca-48f7-af91-5159a3725ba0,Parasol Pick Stir Stick,71
50e70a0d-8940-4e43-9516-b3b63712c17e,Carroway Seed,597
0078e6f0-e03b-40ec-8aa6-b6af6a8cd287,Tea - Orange Pekoe,225
f06fdf6f-e647-42d1-976f-14691bbc75c3,Cake - Mini Potato Pancake,1167
0f7a40aa-6615-4a7d-a7ef-aa7b8304c7e5,Iced Tea Concentrate,832
1645e9b2-ab92-4706-b934-ed82c9085220,Cotton Wet Mop 16 Oz,950
1f591b2a-ff3e-4980-87b1-a9151a911bb3,Chocolate - Feathers,102
2d654a5a-aec4-4726-b5a5-463f4e0e5b94,Water - Perrier,507
36a782b3-4b0e-4be1-8f28-4f8fd430d591,Radish,106
737cda53-7617-4260-9400-121b47783fa8,Cod - Fillets,1817
ad8f1497-3d68-4bee-ac84-0d554edc1501,Tea - Herbal Orange Spice,2928
a84da992-9ac1-49c0-828b-38df71e24100,"Oranges - Navel, 72",706
763a2141-00dd-43fe-9994-ab608097b581,Energy Drink - Redbull 355ml,431
169d3a26-42a8-49fe-a0fa-bd82d1e853b4,Syrup - Kahlua Chocolate,1217
be95b4e0-5216-4043-9b72-0c8b6cad4bd1,The Pop Shoppe - Lime Rickey,895
20be336d-f078-4acb-9e25-c20c72b367f5,"Sole - Dover, Whole, Fresh",127
e735b162-83a1-48d0-8604-f38fe5498f6b,Mushroom - Lg - Cello,33
1984d2ee-6906-42dd-b7c7-81dd3382c6b7,V8 Splash Strawberry Kiwi,261
03a721d4-6994-49d4-a79b-9409c17941f5,"Wine - Red, Lurton Merlot De",223
b5d6d91c-8431-48dd-95fb-33a22388d73f,"Marjoram - Dried, Rubbed",169
8c62e8b5-2628-4314-a29b-979706ee7f7b,Beef - Flank Steak,4996
4f5e1b31-0c64-4c44-af03-ea869ed75dd9,"Zucchini - Mini, Green",2651
d6501b5a-7454-4d68-b4a5-798b8580bb27,Salmon - Sockeye Raw,526
d92fcbaf-73c4-4cb3-9ccc-1a3008085b77,Chicken - Whole Roasting,7366
203daf61-0cb8-47f9-9359-d30f525842da,Trout Rainbow Whole,194
9b0e6271-f9a3-4f5d-8601-9936eaac0d8e,Squid - U - 10 Thailand,402
0cf7ad13-1736-4460-a4b6-56e14f893152,Mace,746
a4fdb1b6-3a9c-4811-989a-be4d12d75c9d,Cookies - Englishbay Chochip,499
485ac2ca-5ec2-4145-bfcd-81c22ae9210a,Pepper - Pablano,12005
54e32378-f9cd-4ff7-b881-0d3e49a56f32,Table Cloth 54x54 White,3518
8922c43a-f488-41f8-a2b0-4aa3a9ecb7e2,Muffin Mix - Morning Glory,226
8a81ef6e-b1c5-4f8d-8f50-78798600165e,Wine - Ruffino Chianti Classico,3694
5463dc1a-e3c8-4d5b-a11c-c8119187433e,"Yeast - Fresh, Fleischman",206
d55822c9-f049-4fe4-9d8d-ae1107536ee0,Island Oasis - Raspberry,473
fbf4fa1e-9225-4910-8851-370ed233b91e,Sping Loaded Cup Dispenser,183
8df8477f-b488-4af2-8e3b-584b08f81e1b,Muffin Hinge 117n,1555
37512b8e-b81d-4597-9d09-d4c623b2c794,Table Cloth 81x81 Colour,639
40fcde34-630b-4ea1-b3bf-d5825b6647ae,"Shrimp - 16 - 20 Cooked, Peeled",3310
8dfc8fb0-5984-47f0-a766-d1f0ccbae6b8,Slt - Individual Portions,4380
9db2c111-9597-4dca-abfc-70c205fc8364,"Pasta - Fett Alfredo, Single Serve",97
036d2183-4476-41d7-a307-1e5c73410284,"Cheese - Brie, Triple Creme",537
a83d60fe-279b-43a6-b182-cad83e1b8661,Coffee Cup 12oz 5342cd,269
baa36b5f-51af-4825-9bbf-f481e4775b72,Iced Tea Concentrate,317
94115e11-8f1a-4a0d-b21a-2fa7822790f1,Pie Box - Cello Window 2.5,991
7b327c9c-1249-4e42-9293-cff05cda2276,"Bread - Crumbs, Bulk",318
2bb969c0-e4ab-498e-abd2-b63581ed9d19,Oil - Grapeseed Oil,121
fd5dc3c8-97bd-482a-9feb-70e3eba78dee,Wine - Savigny - Les - Beaune,458
d3ff2245-3a88-4a27-a7a2-479122972c6a,Fond - Neutral,2281
00fe518d-1175-4063-b230-879470bc627f,Salt - Seasoned,2879
4297c9e5-47f8-4ab9-bb7e-6eabbc56522b,Coffee Cup 16oz Foam,368
c83c40c7-ff51-4f7c-905b-435f7fd73cd7,Sandwich Wrap,49
2deb5730-653f-4003-9a90-544984e009ec,Maintenance Removal Charge,87
2f073817-7d49-4890-8b3f-66a339471f4e,Scrubbie - Scotchbrite Hand Pad,151
63aa4466-34ce-4d55-88d6-3971358de446,Steamers White,265
c31613aa-50b8-490a-8179-0a69219b345a,"Flour - Buckwheat, Dark",194
c5dc789d-ad08-4bbd-94da-1c1b773452bc,"Nut - Walnut, Chopped",979
45a932b9-3a94-47aa-abb1-ade54c4f0c8e,"Juice - Pineapple, 341 Ml",93
6149daa3-9459-479d-bb1d-ac7e87851bdb,Beef - Tenderloin,343
55eba928-d4a2-4b96-b4cb-4e5fde1c86c9,Sour Puss Raspberry,364
efacd3d7-1eb2-454e-b5d3-e88e4dfe0046,Bread - Granary Small Pull,453
d4f24d8e-9a7b-4e7a-b70b-13ca3c0009bf,Lamb - Whole Head Off,713
7f82b6c7-8ad9-46f0-a7c1-62b5f582977c,"Bread - Multigrain, Loaf",748
f4d2abd9-c0b5-43ab-b606-db5c8bf70f4e,Ecolab - Lime - A - Way 4/4 L,8018
6528d79b-5336-480c-828c-13704cc3b1ba,Basil - Fresh,816
2cdc6930-3d71-48f2-a88e-a7430ee9103b,Cookie Dough - Chunky,404
0b38cf74-b5f0-4012-8b29-6b571e17ef3f,"Wine - White, Pelee Island",1234
3981e061-b3e1-4e61-943c-b600bf22f790,Cherries - Frozen,320
19372907-d7dc-442c-bc23-bfe49fdcb319,Bread Country Roll,807
f90d0c48-b276-4f33-8c53-9bb4a99f4a3e,Cut Wakame - Hanawakaba,690
fcdfab47-a048-4d5b-a77c-56526d0df536,Cake - Pancake,331
1795c2c1-3978-4eaf-bfe5-472da1dcfeab,"Lid - Translucent, 3.5 And 6 Oz",1308
c857ef09-5823-4119-ac7e-201bada37ca8,Irish Cream - Butterscotch,26
b5b5a5e9-c25b-4aee-a4ec-fef3b5947107,Cherries - Fresh,7820
a91c4541-67c7-4a3c-841a-77b1da842957,Appetiser - Bought,76
3a63a342-4bb8-444f-aadf-7b87cb97bf58,Lamb - Shanks,165
618e36c2-9cf3-4f17-b9ea-6d4b36f787f1,Cheese - Provolone,292
9fb2bb46-53a3-44ab-8e05-df4b0445bd0d,Mousse - Mango,112
1870ea9d-0fd4-4bb1-8a9a-2dd362dad974,"Soup - Campbells, Spinach Crm",76
f839615e-bcb0-40e5-85e0-1c1b8ca638db,Milk - Chocolate 250 Ml,13
e9592170-0df3-4885-a368-bce6b9840764,Oil - Safflower,995
11aba2a4-1637-473d-969d-d0a26ad00ff0,Rice - Brown,123
9c5fc426-4094-4faa-bd75-e86ff9cccdd6,Energy Drink - Franks Pineapple,316
4958361e-e2d5-4d63-84a2-6f447785121d,"Lamb - Whole Head Off,nz",1550
efd152ee-adea-4b7b-a1ff-dd85cac04d52,Muffin Mix - Chocolate Chip,711
15685359-717e-48bb-98fd-95274fa3a528,Tart - Raisin And Pecan,437
de72c2a5-55ae-4afc-b5cd-4557ba9f2e8f,Wine - Winzer Krems Gruner,547
0974d7d2-6ec3-4432-b01e-9d57e8f8d732,"Yogurt - Raspberry, 175 Gr",572
ea1dd9bf-a036-4648-b509-e65ea63598b6,"Chicken - Leg, Boneless",532
5275413f-a0e5-416f-a559-94e539ac63a9,Bagel - Ched Chs Presliced,1136
3396ff31-47cf-4a95-9d54-0933f879a2c9,Wine - Chablis 2003 Champs,564
2fa49d6d-6e33-4e0a-b364-5e3e058b7010,Sugar - White Packet,1142
443956dd-9698-4fcb-b1e4-ee28bacac729,Veal - Leg,649
0c990243-a406-406c-9bf1-09bf94dee724,Goldschalger,472
ef5837e3-e6c2-4fc5-ad42-166cf162a5f4,Bread Ww Cluster,419
7b69e666-4b6f-4d28-9754-0b9451b81377,"Nut - Walnut, Chopped",1587
88f22c55-7cfe-4281-986d-2e37957cb0ba,Chicken - Whole Fryers,199
2bb27947-c064-47e8-8631-09a219bf8e6d,Truffle Cups - Red,261
0418deb4-b851-4df9-938f-89b70de9c7cd,Pepper - Jalapeno,294
d25ab53f-4998-4b0d-bad6-3e475e6ad960,Cheese - Mozzarella,170
04984333-8859-446e-ab4d-d87d25e93b91,Cream Of Tartar,505
7126bef2-78ed-4032-8ac1-6533e9f00f09,Cheese - Stilton,3543
13f1693a-4b8f-49c6-86fc-bffe464958c7,"Juice - Apple, 1.36l",651
3aff9493-d363-46ff-a15f-5165563a3149,"Nut - Almond, Blanched, Ground",5194
ebfc8705-da4c-48ca-9135-e8e268c225d3,Maple Syrup,2307
af349d82-277f-426e-b06a-c62da76f86a8,Thyme - Dried,158
30a4e4ef-a119-4287-83bb-fb47e94c875f,"Pepper - Black, Ground",3133
98aa7cbe-058f-4fe3-8141-d6e611f23e64,Chocolate Bar - Oh Henry,79
ec9d212c-4a63-479b-9cb9-ee37dfbefe44,Veal Inside - Provimi,217
06d18ce9-9f6d-494c-b79e-62458100aa8b,"Brandy - Orange, Mc Guiness",298
475486eb-bc0d-4cab-9288-b9589a90298b,Snapple - Iced Tea Peach,305
e580dd27-5ec2-4264-bb05-ecd1f749d067,Cheese - Brick With Pepper,21
dcb67dd6-4906-48a8-8b5f-e5948c069e7f,Chef Hat 20cm,753
4364c865-6818-4cd9-9d63-bcd79e8f5bc8,Cake - Bande Of Fruit,725
235d54c8-dd53-47ff-b417-f8106b0f6f07,"Tortillas - Flour, 8",493
6f593543-a150-4584-9b2d-1cba2ff1072b,Lettuce - Frisee,582
f955db34-4835-4de3-9ba0-62c624dd81b1,Towel Dispenser,612
aaa174ec-431b-4ea5-8047-f9722afb2289,Latex Rubber Gloves Size 9,186
2158db0b-2ee3-4d1d-a9ab-e5a799a4e855,Pickle - Dill,203
